id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash,lat_weather,lng_weather,avg_tmpr_f,avg_tmpr_c,wthr_date,year,month,day
163208757303,56,The Waffle House,96638,FR,Paris,48.86000061035156,2.3469998836517334,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
163208757304,57,The Yellow Submarine,96638,FR,Paris,48.86899948120117,2.2890000343322754,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757305,58,A Tasty Bite,96638,FR,Paris,48.869998931884766,2.296999931335449,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757306,59,Azalea Cafe,96638,FR,Paris,48.87099838256836,2.2939999103546143,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757307,60,Big City Grill,96638,FR,Paris,48.874000549316406,2.2899999618530273,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757308,61,Blue Water Bistro,96638,FR,Paris,48.87900161743164,2.3389999866485596,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757309,62,Cafe Luminoso,96638,FR,Paris,48.888999938964844,2.3499999046325684,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
163208757312,65,Chef's Corner,96638,GB,London,51.494998931884766,-0.19099999964237213,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
163208757313,66,City Bites,96638,GB,London,51.50199890136719,-0.023000000044703484,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
163208757314,67,Crimson and Clover,96638,GB,London,51.507999420166016,0.023000000044703484,u10j,51.6184,0.204545,56.0,13.3,2017-09-30,2017,9,30
163208757315,68,Delish Cafe,96638,GB,London,51.51300048828125,-0.1809999942779541,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
163208757317,70,Earth and Vine,96638,GB,Paddington,51.52000045776367,-0.17100000381469727,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
163208757318,71,Fire and Spice,96638,GB,London,51.52199935913086,-0.15299999713897705,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
163208757319,72,Flamingo Cafe,96638,GB,London,51.52199935913086,-0.13199999928474426,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
163208757320,73,Fresh Harvest,96638,GB,London,51.52799987792969,-0.08900000154972076,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
163208757322,75,Greenhouse Cafe,96638,NL,Amsterdam,52.36899948120117,4.88700008392334,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
163208757323,76,Happy Hour Cafe,96638,NL,Amsterdam,52.37099838256836,4.894000053405762,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
17,18,The Harvest Room,47732,US,Park City,40.6510009765625,-111.50599670410156,9x0x,40.607,-111.763,46.39,8.0,2017-09-30,2017,9,30
17179869184,1,Savoria,10902,US,Arvada,-8.699999809265137,115.16400146484375,qw3y,-8.68824,115.159,79.2,26.2,2017-09-30,2017,9,30
171798691840,1,Savoria,65939,US,Fort Myers,26.68400001525879,-81.7959976196289,dhtz,26.5842,-81.9134,78.47,25.81,2017-09-30,2017,9,30
171798691842,3,Spice Bazaar,65939,US,New Orleans,29.96299934387207,-90.05899810791016,9vrf,29.9049,-90.331,80.58,26.99,2017-09-30,2017,9,30
171798691844,5,The Hungry Hippo,65939,US,Jackson,35.6619987487793,-88.85700225830078,dn2f,35.517,-88.9362,64.99,18.33,2017-09-30,2017,9,30
171798691845,6,The Daily Grind,65939,US,Sevierville,35.86800003051758,-83.5510025024414,dnks,35.8703,-83.65,63.67,17.61,2017-09-30,2017,9,30
171798691846,7,Cafe Roma,65939,US,Rocky Mount,35.979000091552734,-77.84700012207031,dq2s,35.8887,-78.0287,62.87,17.16,2017-09-30,2017,9,30
171798691848,9,The Grill House,65939,US,Gustine,37.11199951171875,-121.01599884033203,9q9g,37.0921,-120.953,69.5,20.84,2017-09-30,2017,9,30
171798691849,10,The Golden Spoon,65939,US,Sunnyvale,37.35200119018555,-122.00299835205078,9q9h,37.2686,-122.139,63.07,17.26,2017-09-30,2017,9,30
17179869185,2,Bella Cucina,10902,US,Carrizo Springs,28.54599952697754,-99.84500122070312,9v0f,28.477,-100.14,73.9,23.28,2017-09-30,2017,9,30
171798691851,12,The Wooden Spoon,65939,US,O Fallon,38.79999923706055,-90.67900085449219,9yzs,38.6959,-90.6875,62.55,16.97,2017-09-30,2017,9,30
171798691852,13,The Firehouse,65939,US,Strasburg,39.98699951171875,-76.1760025024414,dr1g,39.9214,-76.2712,55.06,12.82,2017-09-30,2017,9,30
171798691853,14,The Gourmet Garden,65939,US,Huntingdon,40.48400115966797,-78.01100158691406,dr0w,40.4553,-78.0381,52.6,11.45,2017-09-30,2017,9,30
171798691854,15,The Pearl Kitchen,65939,US,Redding,40.5989990234375,-122.38400268554688,9r0y,40.4378,-122.388,68.68,20.38,2017-09-30,2017,9,30
171798691856,17,The Rustic Table,65939,ES,Barcelona,41.38600158691406,2.1610000133514404,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
171798691857,18,The Harvest Room,65939,ES,Barcelona,41.391998291015625,2.1549999713897705,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
171798691858,19,The Tasting Room,65939,ES,Barcelona,41.400001525878906,2.130000114440918,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
171798691859,20,The Brasserie,65939,ES,Barcelona,41.40599822998047,2.2009999752044678,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
17179869186,3,Spice Bazaar,10902,US,Hattiesburg,31.32900047302246,-89.3499984741211,dj86,31.2928,-89.6371,75.68,24.28,2017-09-30,2017,9,30
171798691860,21,The Lazy Daisy,65939,ES,Barcelona,41.4109992980957,2.187000036239624,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
171798691861,22,The Red Pepper,65939,US,Westmont,41.816001892089844,-87.95500183105469,dp3m,41.7013,-88.2199,57.94,14.41,2017-09-30,2017,9,30
171798691862,23,The Hungry Pig,65939,US,Fennville,42.62099838256836,-86.21199798583984,dpdd,42.5429,-86.4504,54.27,12.37,2017-09-30,2017,9,30
171798691863,24,The Fisherman's Catch,65939,US,Austin,43.68199920654297,-92.98400115966797,9zvb,43.5976,-93.1573,56.69,13.71,2017-09-30,2017,9,30
171798691864,25,The Cozy Cafe,65939,US,Rapid City,44.018001556396484,-103.30500030517578,9xyd,43.9478,-103.142,63.56,17.52,2017-09-30,2017,9,30
171798691866,27,The Corner Cafe,65939,IT,Milan,45.45199966430664,9.166999816894531,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691867,28,The Spicy Pickle,65939,IT,Milan,45.46699905395508,9.182999610900879,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691868,29,The Olive Branch,65939,IT,Milan,45.46799850463867,9.206999778747559,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691869,30,The Wine Cellar,65939,IT,Milan,45.46900177001953,9.194999694824219,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
17179869187,4,The Blue Plate,10902,US,El Paso,31.750999450683594,-106.34300231933594,9tsk,31.6508,-106.475,70.83,21.58,2017-09-30,2017,9,30
171798691870,31,Bistro 42,65939,IT,Milan,45.483001708984375,9.166999816894531,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691871,32,The Orange Peeler,65939,IT,Milan,45.4900016784668,9.201000213623047,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691872,33,The Blue Elephant,65939,IT,Milan,45.499000549316406,9.166000366210938,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691873,34,The Tasty Treat,65939,IT,Milan,45.500999450683594,9.220999717712402,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
171798691874,35,Basilica Bistro,65939,US,Port Angeles,48.11000061035156,-123.43900299072266,c281,47.9918,-123.491,49.31,9.62,2017-09-30,2017,9,30
17179869188,5,The Hungry Hippo,10902,US,Macon,32.8129997253418,-83.72000122070312,dju6,32.7311,-84.0185,73.29,22.94,2017-09-30,2017,9,30
171798691880,41,The Daily Bread,65939,FR,Paris,48.845001220703125,2.3519999980926514,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691881,42,The Daily Scoop,65939,FR,Paris,48.84600067138672,2.3239998817443848,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691883,44,The French Kitchen,65939,FR,Paris,48.85200119018555,2.2780001163482666,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691884,45,The Green Bean,65939,FR,Paris,48.85200119018555,2.3450000286102295,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691886,47,The Juicy Burger,65939,FR,Paris,48.86199951171875,2.3410000801086426,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691887,48,The Local Cafe,65939,FR,Paris,48.86600112915039,2.3269999027252197,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
171798691888,49,The Olive Tree,65939,FR,Paris,48.86899948120117,2.3610000610351562,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
171798691889,50,The Pancake House,65939,FR,Paris,48.88199996948242,2.3359999656677246,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
17179869189,6,The Daily Grind,10902,US,Ruidoso,33.35200119018555,-105.67400360107422,9tuv,33.2445,-105.768,56.16,13.41,2017-09-30,2017,9,30
171798691890,51,The Pizzeria,65939,FR,Paris,48.88199996948242,2.3410000801086426,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
171798691891,52,The Red Door,65939,FR,Paris,48.88399887084961,2.319000005722046,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
171798691892,53,The Red Rooster,65939,US,Northbrook,50.106998443603516,8.76099967956543,u0yj,50.1874,8.5909,57.5,14.2,2017-09-30,2017,9,30
171798691893,54,The Spice House,65939,GB,London,51.5,-0.18000000715255737,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
171798691894,55,The Steak House,65939,GB,London,51.50199890136719,0.0,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
171798691895,56,The Waffle House,65939,GB,London,51.50699996948242,-0.004999999888241291,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691897,58,A Tasty Bite,65939,GB,Paddington,51.51499938964844,-0.17800000309944153,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691898,59,Azalea Cafe,65939,GB,London,51.51499938964844,-0.14800000190734863,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691899,60,Big City Grill,65939,GB,London,51.516998291015625,-0.15000000596046448,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869190,7,Cafe Roma,10902,US,Duluth,33.95100021362305,-84.125,dnh1,33.9308,-84.3376,71.48,21.94,2017-09-30,2017,9,30
171798691900,61,Blue Water Bistro,65939,GB,London,51.51900100708008,-0.08699999749660492,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691901,62,Cafe Luminoso,65939,GB,London,51.52000045776367,-0.12600000202655792,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691902,63,Cafe Paris,65939,GB,London,51.520999908447266,-0.15700000524520874,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691904,65,Chef's Corner,65939,GB,London,51.540000915527344,-0.1459999978542328,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
171798691906,67,Crimson and Clover,65939,NL,Amsterdam,52.361000061035156,4.894000053405762,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
17179869192,9,The Grill House,10902,US,Joshua Tree,34.1349983215332,-116.32599639892578,9qj6,34.1095,-116.328,77.04,25.03,2017-09-30,2017,9,30
17179869193,10,The Golden Spoon,10902,US,Portales,34.180999755859375,-103.34600067138672,9wnd,34.1111,-103.34,60.7,15.95,2017-09-30,2017,9,30
17179869194,11,The Flaming Wok,10902,US,Hot Springs National Park,34.49800109863281,-93.05699920654297,9yju,34.4931,-93.1463,70.48,21.37,2017-09-30,2017,9,30
17179869195,12,The Wooden Spoon,10902,US,Dahlonega,34.525001525878906,-83.97599792480469,dnhk,34.4969,-84.0095,68.43,20.25,2017-09-30,2017,9,30
17179869196,13,The Firehouse,10902,US,Cary,35.733001708984375,-78.79000091552734,dnrg,35.7193,-79.0567,65.8,18.78,2017-09-30,2017,9,30
17179869197,14,The Gourmet Garden,10902,US,Alamosa,37.48099899291992,-105.90599822998047,9wst,37.4547,-106.131,44.97,7.2,2017-09-30,2017,9,30
17179869198,15,The Pearl Kitchen,10902,US,Mariposa,37.48699951171875,-119.96700286865234,9qdt,37.4447,-120.125,67.32,19.62,2017-09-30,2017,9,30
17179869200,17,The Rustic Table,10902,US,Norcross,37.981998443603516,-1.1239999532699585,eyz0,38.1261,-1.22773,67.9,19.9,2017-09-30,2017,9,30
17179869201,18,The Harvest Room,10902,US,Rehoboth Beach,38.71699905395508,-75.08200073242188,dqfs,38.69,-75.2292,61.73,16.52,2017-09-30,2017,9,30
17179869202,19,The Tasting Room,10902,US,Colorado Springs,38.80799865722656,-104.72699737548828,9wvs,38.699,-104.724,54.07,12.27,2017-09-30,2017,9,30
17179869203,20,The Brasserie,10902,US,College Park,38.99599838256836,-76.90399932861328,dqcm,38.8809,-76.9742,59.19,15.1,2017-09-30,2017,9,30
17179869204,21,The Lazy Daisy,10902,US,Indianapolis,39.70100021362305,-86.08399963378906,dp4c,39.5864,-86.1206,56.91,13.84,2017-09-30,2017,9,30
17179869205,22,The Red Pepper,10902,US,Jennerstown,40.16400146484375,-79.0790023803711,dppu,40.1091,-79.0809,47.73,8.73,2017-09-30,2017,9,30
17179869206,23,The Hungry Pig,10902,US,Pittsburgh,40.45100021362305,-80.10600280761719,dppn,40.466,-80.1302,52.65,11.47,2017-09-30,2017,9,30
17179869208,25,The Cozy Cafe,10902,ES,Barcelona,41.37699890136719,2.1519999504089355,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
17179869209,26,The Silver Spoon,10902,ES,Barcelona,41.395999908447266,2.2009999752044678,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
17179869210,27,The Corner Cafe,10902,ES,Barcelona,41.4010009765625,2.178999900817871,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
17179869212,29,The Olive Branch,10902,US,Kenosha,42.625,-87.8290023803711,dp9d,42.5598,-87.8665,59.18,15.08,2017-09-30,2017,9,30
17179869213,30,The Wine Cellar,10902,US,Geneva,42.856998443603516,-77.00599670410156,dr95,42.7177,-77.296,49.45,9.7,2017-09-30,2017,9,30
17179869214,31,Bistro 42,10902,US,Wakonda,43.00899887084961,-97.10800170898438,9zdu,42.8996,-97.3712,60.65,15.93,2017-09-30,2017,9,30
17179869215,32,The Orange Peeler,10902,US,Fairmont,43.67599868774414,-94.44599914550781,9zub,43.6061,-94.5277,57.14,13.97,2017-09-30,2017,9,30
17179869216,33,The Blue Elephant,10902,US,Hill City,43.95899963378906,-103.73699951171875,9xy4,43.9498,-104.041,50.7,10.39,2017-09-30,2017,9,30
17179869217,34,The Tasty Treat,10902,US,Green Bay,44.47600173950195,-88.0770034790039,dpcm,44.4746,-88.2076,52.73,11.52,2017-09-30,2017,9,30
17179869219,36,Blue Ocean Grill,10902,US,Newport,44.67399978637695,-124.06099700927734,9pzy,44.6513,-123.832,54.75,12.64,2017-09-30,2017,9,30
17179869220,37,Cafe Crepe,10902,IT,Milan,45.46099853515625,9.189000129699707,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
17179869222,39,Cinnamon Grill,10902,IT,Milan,45.465999603271484,9.178000450134277,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
17179869223,40,Crimson Cafe,10902,IT,Milan,45.47100067138672,9.196999549865723,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
17179869224,41,The Daily Bread,10902,US,Clatskanie,46.10200119018555,-123.1989974975586,c20q,46.0623,-123.144,54.35,12.42,2017-09-30,2017,9,30
17179869225,42,The Daily Scoop,10902,US,Vashon,47.382999420166016,-122.40799713134766,c22v,47.2916,-122.385,55.9,13.27,2017-09-30,2017,9,30
17179869233,50,The Pancake House,10902,FR,Paris,48.832000732421875,2.38700008392334,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869234,51,The Pizzeria,10902,FR,Paris,48.8380012512207,2.38100004196167,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869235,52,The Red Door,10902,FR,Paris,48.84299850463867,2.3420000076293945,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869237,54,The Spice House,10902,FR,Paris,48.8489990234375,2.3420000076293945,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869238,55,The Steak House,10902,FR,Paris,48.85300064086914,2.3440001010894775,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869239,56,The Waffle House,10902,FR,Paris,48.854000091552734,2.38100004196167,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869240,57,The Yellow Submarine,10902,FR,Paris,48.85499954223633,2.308000087738037,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869241,58,A Tasty Bite,10902,FR,Paris,48.85499954223633,2.325000047683716,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869242,59,Azalea Cafe,10902,FR,Paris,48.861000061035156,2.368000030517578,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869243,60,Big City Grill,10902,FR,Paris,48.86600112915039,2.3299999237060547,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869244,61,Blue Water Bistro,10902,FR,Paris,48.867000579833984,2.308000087738037,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
17179869246,63,Cafe Paris,10902,FR,Paris,48.87300109863281,2.2929999828338623,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
17179869247,64,Chateau de Cuisine,10902,FR,Paris,48.875,2.305999994277954,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
17179869248,65,Chef's Corner,10902,FR,Paris,48.875,2.325000047683716,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
17179869249,66,City Bites,10902,FR,Paris,48.87799835205078,2.2929999828338623,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
17179869250,67,Crimson and Clover,10902,GB,London,51.494998931884766,-0.18700000643730164,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
17179869253,70,Earth and Vine,10902,GB,London,51.499000549316406,-0.07900000363588333,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
17179869254,71,Fire and Spice,10902,GB,London,51.500999450683594,-0.017000000923871994,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
17179869255,72,Flamingo Cafe,10902,GB,London,51.505001068115234,-0.14800000190734863,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869257,74,Garden of Eatin',10902,GB,London,51.5099983215332,-0.1550000011920929,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869259,76,Happy Hour Cafe,10902,GB,London,51.51300048828125,-0.11699999868869781,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869261,78,The Hot Spot,10902,GB,London,51.51599884033203,-0.06199999898672104,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869262,79,The Huckleberry Cafe,10902,GB,Fitzrovia,51.52899932861328,-0.13699999451637268,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
17179869264,81,The Oak Room,10902,NL,Amsterdam,52.375,4.89300012588501,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
17179869265,82,The Palate,10902,NL,Amsterdam,52.37799835205078,4.896999835968018,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
18,19,The Tasting Room,47732,US,Kearney,40.68299865722656,-99.08499908447266,9z1x,40.6428,-99.113,66.25,19.03,2017-09-30,2017,9,30
180388626433,2,Bella Cucina,7531,US,Van Horn,29.672000885009766,-95.03800201416016,9vk2,29.5647,-95.2656,78.6,25.88,2017-09-30,2017,9,30
180388626434,3,Spice Bazaar,7531,US,Fort Walton Beach,30.40399932861328,-86.61299896240234,dj6k,30.26,-86.7849,79.79,26.54,2017-09-30,2017,9,30
180388626435,4,The Blue Plate,7531,US,San Diego,32.7239990234375,-117.16799926757812,9mud,32.702,-117.26,66.87,19.37,2017-09-30,2017,9,30
180388626436,5,The Hungry Hippo,7531,US,Lincoln,33.58000183105469,-86.05999755859375,djfz,33.5848,-86.1092,71.4,21.9,2017-09-30,2017,9,30
180388626439,8,The Green Olive,7531,US,Piney Creek,36.55500030517578,-81.33200073242188,dnqp,36.3878,-81.5308,55.0,12.77,2017-09-30,2017,9,30
180388626440,9,The Grill House,7531,US,Max Meadows,36.941001892089844,-80.94400024414062,dnw6,36.9435,-81.1808,56.3,13.51,2017-09-30,2017,9,30
180388626441,10,The Golden Spoon,7531,US,Protection,37.20199966430664,-99.48400115966797,9y97,37.0911,-99.4246,65.85,18.79,2017-09-30,2017,9,30
180388626442,11,The Flaming Wok,7531,US,Livermore,37.698001861572266,-121.77400207519531,9q9q,37.6185,-121.655,65.13,18.41,2017-09-30,2017,9,30
180388626443,12,The Wooden Spoon,7531,US,Ramey,37.8120002746582,23.774999618530273,sw8z,37.9216,23.7272,62.7,17.1,2017-09-30,2017,9,30
180388626444,13,The Firehouse,7531,US,Corydon,38.233001708984375,-86.13300323486328,dnf9,38.1836,-86.4646,59.3,15.17,2017-09-30,2017,9,30
180388626445,14,The Gourmet Garden,7531,US,Mount Vernon,38.31100082397461,-88.9489974975586,dnb9,38.1672,-89.2953,61.82,16.56,2017-09-30,2017,9,30
180388626446,15,The Pearl Kitchen,7531,US,Stevens,40.24599838256836,-76.24600219726562,dr1u,40.0959,-76.2395,54.87,12.71,2017-09-30,2017,9,30
180388626447,16,The Spice Tree,7531,US,Portland,40.43899917602539,-84.99400329589844,dp5w,40.4572,-85.0615,55.08,12.82,2017-09-30,2017,9,30
180388626448,17,The Rustic Table,7531,ES,El Prat de Llobregat,41.327999114990234,2.11299991607666,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
180388626449,18,The Harvest Room,7531,ES,Barcelona,41.38399887084961,2.109999895095825,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
180388626450,19,The Tasting Room,7531,ES,Barcelona,41.38399887084961,2.184999942779541,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
180388626451,20,The Brasserie,7531,ES,Barcelona,41.388999938964844,2.1670000553131104,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
180388626452,21,The Lazy Daisy,7531,ES,Barcelona,41.393001556396484,2.1459999084472656,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
180388626453,22,The Red Pepper,7531,US,Elk Grove Village,42.007999420166016,-87.93699645996094,dp3q,41.8756,-88.2082,58.15,14.55,2017-09-30,2017,9,30
180388626454,23,The Hungry Pig,7531,US,Woodstock,42.303001403808594,-88.43299865722656,dp90,42.193,-88.5396,54.6,12.55,2017-09-30,2017,9,30
180388626455,24,The Fisherman's Catch,7531,US,Hobart,42.9900016784668,-78.74199676513672,dr8h,42.8909,-78.696,49.13,9.52,2017-09-30,2017,9,30
180388626456,25,The Cozy Cafe,7531,US,Alma,43.37699890136719,-84.60700225830078,dpey,43.2802,-84.7195,51.01,10.57,2017-09-30,2017,9,30
180388626457,26,The Silver Spoon,7531,US,Fond Du Lac,43.755001068115234,-88.47599792480469,dpc0,43.6256,-88.565,52.56,11.42,2017-09-30,2017,9,30
180388626458,27,The Corner Cafe,7531,US,Humeston,43.775001525878906,11.246000289916992,spzc,43.8501,11.0454,59.55,15.3,2017-09-30,2017,9,30
180388626459,28,The Spicy Pickle,7531,US,Cody,44.516998291015625,-109.08100128173828,9xfm,44.4887,-109.282,53.16,11.75,2017-09-30,2017,9,30
180388626460,29,The Olive Branch,7531,US,Gaylord,44.555999755859375,-94.2239990234375,9zuv,44.5096,-94.5233,56.8,13.77,2017-09-30,2017,9,30
180388626462,31,Bistro 42,7531,US,Lincoln City,44.98500061035156,-124.01399993896484,9pzz,44.8277,-123.824,54.63,12.57,2017-09-30,2017,9,30
180388626463,32,The Orange Peeler,7531,IT,Milan,45.446998596191406,9.208999633789062,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626464,33,The Blue Elephant,7531,IT,Milan,45.47800064086914,9.20300006866455,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626465,34,The Tasty Treat,7531,IT,Milan,45.49100112915039,9.23900032043457,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626466,35,Basilica Bistro,7531,IT,Milan,45.5,9.142999649047852,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626467,36,Blue Ocean Grill,7531,IT,Milan,45.50199890136719,9.227999687194824,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626468,37,Cafe Crepe,7531,IT,Milan,45.505001068115234,9.246000289916992,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
180388626473,42,The Daily Scoop,7531,FR,Paris,48.84400177001953,2.3289999961853027,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626474,43,The Food House,7531,FR,Paris,48.84700012207031,2.322000026702881,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626475,44,The French Kitchen,7531,FR,Paris,48.85200119018555,2.3489999771118164,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626476,45,The Green Bean,7531,FR,Paris,48.86000061035156,2.309000015258789,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626477,46,The Italian Table,7531,FR,Paris,48.86000061035156,2.318000078201294,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626478,47,The Juicy Burger,7531,FR,Paris,48.86000061035156,2.3239998817443848,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626479,48,The Local Cafe,7531,FR,Paris,48.86000061035156,2.3440001010894775,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
180388626480,49,The Olive Tree,7531,FR,Paris,48.86800003051758,2.3369998931884766,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
180388626481,50,The Pancake House,7531,FR,Paris,48.87099838256836,2.3299999237060547,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
180388626482,51,The Pizzeria,7531,FR,Paris,48.874000549316406,2.319999933242798,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
180388626483,52,The Red Door,7531,FR,Paris,48.874000549316406,2.3359999656677246,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
180388626486,55,The Steak House,7531,GB,London,51.48099899291992,-0.007000000216066837,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
